mem_id,trans_id,similar_trans,desc,date_diff,date_var,amt,cat,discret,sub,label
1.00E+15,1.00E+16,10002812378757700|10002812397578500|10002812417365000|10002812437254200,checkcardppwestroscoeil,4.29,0.1,0,Uncategorized,FALSE,TRUE,0
1.00E+15,1.00E+16,1.00E+16,purchaseauthorizedontiltportlandorscard,0,NA,172.41,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004243194400|10000004240961500|10000004241804400|10000004242019700|10000004243048600|10000004243048600|10000004243673000|10000004243757500|10000004243836400|10000004244416100|10000004246268000|10000004244416100|10000004246455800|10000004245121500|10000004245121500|10000004246102500|10000004246102500|10000004247175600|10000004246769200,purchaseinterestcharge,0.79,0.87,29.93,Interest,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,otherdecreasemarlendingclubt,4.57,NA,0,Online Services,FALSE,TRUE,1
1.00E+15,1.00E+16,1.00E+16,burgerkingqoldsaybrookctusa,13.57,NA,0.05,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396570506300|10008396570506300,publidallasga,5.57,62.08,192.09,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,vtsglobetai,1,NA,0,Travel,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,purchaseauthorizedonshellservicestationredwoodcitycapcard,0,NA,60.22,Gasoline/Fuel,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396467854800|10008396475091700|10008396480441100|10008396484853400|10008396484853400|10008396487122900|10008396488653600|10008396488653600|10008396535841200|10008396535841200|10008396546883000|10008396552456400|10008396552456400|10008396558169600|10008396558169600|10008396599418900|10008396599418900|10008396600670000|10008396606790200|10008396606790200|10008396611721900|10008396611721900|10008396618353300|10008396618353300|10008396618353300|10008396618353300,capitaloneonlinepymtauthdatejan,0.73,2.12,51.11,Credit Card Payments,FALSE,FALSE,1
1.61E+18,-2.34E+18,-2.34E+18,mcdonaldsmofflhialeahfl,5.71,NA,0.07,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10012356866055400|10012356866055300|10012356910595600|10012356920881000,debitcardwdkwikkarfullservicecarmidlothiantdatecard,1.64,2.63,44.14,Automotive Expenses,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,amazonmktplacepmtsamzncombillwa,0.71,NA,10.28,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812366891700|10002812366891700|10002812386053300|10002812392717000|10002812417031300|10002812427110700|10002812435727500,webauthorizedpmtatt,2.49,3.06,63.79,Telephone Services,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,amanepressachpmtwamyefland,0,NA,0,Credit Card Payments,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,checkcardpilotavondaleaz,0,NA,0,Clothing/Shoes,FALSE,TRUE,0
1.00E+15,1.00E+16,1.00E+16,asurionwirelessins,0,NA,0,Insurance,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,purchaseauthorizedonflakycreamdonutpleasantoncascard,1.57,NA,0.14,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812410795200|10002812435900100|10002812442353500,efttransfiservipcheckdep,2.81,4.13,243.17,Deposits,FALSE,FALSE,0
1.00E+15,1.00E+16,10012356891629000|10012356891629000|10012356891629000|10012356891629000|10012356891628300|10012356900442500|10012356924280300,achpmtameepaymentwinternetpayment,2.02,0.22,1524.74,Credit Card Payments,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,elmarsfurs,0,NA,216.11,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,ncgacworthcinemaacworthgausa,14,NA,0.03,Entertainment,FALSE,FALSE,0
9.71E+17,4.87E+18,4866331834951180000|4866331835300480000|4866331835496650000,draftwithdrawalatmapubliecolonialdorlandoflustrace,4.48,12.25,3.84,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,recurringtransferfromeflandarefopekjjdfwellsfargoatworkcheckinweelylivingepenses,0,NA,0,Transfers,FALSE,FALSE,1
1.00E+15,1.00E+16,10008396487057000|10008396493470200|10008396495729300,googleadwsmountainviadvertisingservice,1.48,2.9,33.33,Online Services,FALSE,FALSE,1
1.00E+15,1.00E+16,10000004269543100|10000004270860500|10000004272442600|10000004273120100|10000004273669100,jacksonnationalinspymt,3.49,3.84,0,Insurance,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,petfoodepresselcerritoca,10.71,NA,0,Pets/Pet Care,FALSE,FALSE,0
9.71E+17,4.87E+18,4866331835041030000|4866331835219820000|4866331835488280000,draftwithdrawalachawebwellsfargocarddillards,4.67,1.33,14.29,Clothing/Shoes,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268645400|10000004268645400|10000004268645400|10000004268828100|10000004268828100,deltaairatlantaga,0.09,0.04,0.71,Travel,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,jimmysecmi,13.43,NA,1.97,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,purchaseauthorizedonpinkberrypaloaltocascard,0,NA,0,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004270735100|10000004271194000|10000004272904600|10000004273889900|10000004273938000,purchaseauthorizedonriteaidcorpspringfieldnjpcard,2.17,4.26,4.04,Healthcare/Medical,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,neosnailspamorelesssanjosecabeautyandbarbershops,0.86,NA,0,Personal Care,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,webinitiatedpaymentatmacyswebpymtonlinepmt,6.29,NA,240.13,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+17,100013723624219000|100013723654328000|100013723654328000|100013723684057000|100013723684057000|100013723714556000|100013723714556000|100013723714555000|100013723796137000|100013723796137000|100013723823331000,paymentthankyou,1.09,0.76,156.08,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004267971400|10000004268423800|10000004269216500|10000004269542900|10000004270135800|10000004270308800|10000004270618400|10000004271194000|10000004271312200|10000004271361600|10000004271590300|10000004272294500|10000004272402600|10000004273542500|10000004273668900|10000004274116800,checkcardtargetissaquahwa,1.24,1.1,49.31,General Merchandise,FALSE,TRUE,0
1.00E+15,1.00E+16,1.00E+16,stripesharlingentusa,0,NA,5.24,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812379644400|10002812385270800|10002812395969400|10002812402316400|10002812407011500|10002812412443100|10002812417010900|10002812423945700|10002812428027300|10002812438489200|10002812442353500,pospurchppwateruhotplanoppwateruhous,1.32,0.24,0.06,Utilities,FALSE,FALSE,1
1.00E+15,1.00E+17,1.00E+17,chuckecheese,0,NA,9.67,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812225786400|10002812225786400|10002812225786400|10002812246286100|10002812247010400|10002812268652400,amazonmktplacepmtsamzncombillwa,2.4,11.38,7.5,General Merchandise,FALSE,FALSE,0
1.61E+18,-2.34E+18,-2.34E+18,ultadaviefl,0,NA,4.77,Personal Care,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,onlinetransferfromeflandkrefibetspkksavingstransfertohouseaccount,0,NA,0,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004271015900|10000004272938300|10000004273753600,bankofamapppdidm,5.71,7,71.43,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,onlinetransfertoeflandkcheckingrefibegbnkvon,0,NA,0,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,chevronglendaleazusa,1,NA,1.67,Gasoline/Fuel,FALSE,FALSE,0
1.00E+15,1.00E+18,1000137222804830000|1000137222907780000|1000137222865750000|1000137222866250000|1000137222867230000|1000137222866250000|1000137222865750000|1000137222854720000|1000137222907780000|1000137222907780000|1000137222894030000|1000137222890700000|1000137222893180000|1000137223211320000|1000137223211320000|1000137223986800000,pospurchkfcjtplanokfcjus,1.13,9.15,0.38,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,artzdewhirstandwheelcolumbusoh,2.43,NA,404.95,Automotive Expenses,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,checkcardbangerslacechicagoil,0,NA,3.24,Uncategorized,FALSE,TRUE,0
1.00E+15,1.00E+16,10008396548996000|10008396579790600|10008396579790600|10008396589370500,capitaloneonlinepymtauthdatemar,1.29,3.56,885.95,Credit Card Payments,FALSE,FALSE,1
1.00E+15,1.00E+16,10008396505768300|10008396540530300|10008396570946400|10008396607674400,comcastcablecomm,4.29,0.04,0.47,Cable/Satellite Services,FALSE,FALSE,1
1.00E+15,1.00E+16,10008396758243400|10008396797863500|10008396852850100|10008396907832200,electronicachdebitgatewayserviceswebpayment,4.29,0.71,0,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,debitpurchasetraderjoesdesperesmo,0.57,NA,57.83,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,mcdonaldsfmorelessocalaflfastfoodrestaurants,0,NA,0,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,teacomeridianid,0,NA,20.13,Gasoline/Fuel,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396701362900|10008396717312700|10008396726631700|10008396729406500|10008396738409000|10008396738409000|10008396743907500|10008396743907500|10008396748247300|10008396751596700|10008396770554100|10008396776792800|10008396789318400|10008396793389500|10008396802778300|10008396841774700|10008396841774700|10008396853714200|10008396856516500|10008396881067100|10008396891462500|10008396904566100|10008396925737900,atmcashdepositemockingbirdlndallast,0.84,0.34,71.8,ATM/Cash Withdrawals,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,cafefleurdelismorelessneworleanslaeatingplacesandrestaurants,4.43,NA,4.44,Home Improvement,FALSE,FALSE,0
1.00E+15,1.00E+18,1000137222845550000|1000137222867230000|1000137222907780000|1000137222866250000,efttransmemberfees,0,0,0,Service Charges/Fees,FALSE,FALSE,0
9.71E+17,4.87E+18,4866331835150350000|4866331835154680000,americanepressachpmtmcarloslopez,0.07,0.01,156.25,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10012356593950100|10012356593950000|10012356593950100|10012356593950000|10012356618843700,swfloridaintlairfortmyers,2.29,1.79,58.24,Interest,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,thecompanycorplegalservic,0,NA,0,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812214354200|10002812216237700|10002812216484400|10002812223984300|10002812229497800|10002812231885400|10002812231885400|10002812233090800|10002812234657100|10002812237783600|10002812240934200|10002812241240800|10002812244269700|10002812250455600|10002812251896900|10002812254124100|10002812254640700|10002812255357500|10002812257524100|10002812257524100|10002812260467400|10002812261616600|10002812261616600|10002812262112400|10002812265514600|10002812265514600|10002812267829700|10002812268780500|10002812268780500,nywaterwaynywaterweehawken,0.6,0.36,1.76,Entertainment,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,uberuberhcmbs,6.14,NA,2.7,Travel,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,fedwirecreditviacitibanknabososeb,3.43,NA,842.19,Other Income,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396723200900|10008396800504900|10008396799937200|10008396807313200|10008396810125300|10008396874157700|10008396829275600|10008396834906500|10008396874157500|10008396874157400|10008396845568800|10008396843902400|10008396856129000|10008396857600900|10008396874157300|10008396856129000|10008396857600900|10008396874157300|10008396878999400|10008396879184800|10008396890677700|10008396893029800|10008396910358000|10008396910740400|10008396920047400|10008396921446700,cosiseaportbostonmacard,0.7,2.94,1.18,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004272133100|10000004273317400|10000004273401100,amanepresspbaiherschel,1.57,4.43,593.67,Credit Card Payments,FALSE,FALSE,1
1.00E+15,1.00E+17,1.00E+17,teagohoustonsugarlandtusa,0.43,NA,1.98,Uncategorized,FALSE,FALSE,0
9.71E+17,-8.74E+18,-8.74E+18,mobilepaymentthankyousouthjordanut,4.29,NA,0,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812421041200|10002812421928000|10002812421928000,ispapimdswithdrwlpaiisochicagoil,0.05,0.01,31.43,ATM/Cash Withdrawals,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,etravaluewinelnaperville,5,NA,0,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,grouponincilusa,15.43,NA,17.07,Entertainment,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396544554700|10008396540739000|10008396564813300|10008396565891400|10008396569538000|10008396568776200,googlemusic,1.26,2.66,0.01,Online Services,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,otherdecreasemarplanetfitclubfees,4.43,NA,0,Healthcare/Medical,FALSE,TRUE,0
9.71E+17,4.87E+18,4866331835109840000|4866331835191100000,sproutsfarmersmktfriscot,2.36,5.4,64.75,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,thechildrensplace,1.86,NA,2.85,Child/Dependent Expenses,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396489720400|10008396492939600|10008396503751500|10008396503751500|10008396503751500|10008396503751500|10008396511999500|10008396511999500|10008396529165200|10008396529165200|10008396529165200|10008396561372400|10008396561372400|10008396570506000|10008396570506000|10008396587617700|10008396598656600|10008396598656600,gwynniebeenyusa,0.74,1.01,5.12,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004270308800|10000004272354900,macysalldivpppdidm,4.07,5.4,52.56,Clothing/Shoes,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396875187000|10008396874155100,preauthorizationnewtonpublicscpending,0,0,0,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,tosharerefqttransferforrealestatetafeb,0,NA,0,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268138100|10000004268218800|10000004268301400|10000004268301400|10000004268429000|10000004268645600|10000004268645600|10000004269337900|10000004269543100|10000004269643100|10000004269643100|10000004269683500|10000004269751100|10000004270135900|10000004270308900|10000004270503000|10000004270503000|10000004270568000|10000004271095500|10000004272486900|10000004271361700|10000004271509800|10000004272486900|10000004271509800|10000004272486900|10000004271554500|10000004272486900|10000004271782400|10000004272486800|10000004272487000|10000004272143000|10000004272294600|10000004272486800|10000004272294600|10000004272486800|10000004272486700|10000004272402700|10000004272486700|10000004272442700|10000004272486700|10000004272535300|10000004272486700|10000004272535300|10000004273120200|10000004273120200|10000004273320900|10000004273786000,purchaseauthorizedonsubwaysantaclaracascard,0.39,0.35,2.4,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396718022700|10008396768751300|10008396768751300|10008396529494200|10008396817481500|10008396817481500|10008396883996900|10008396895459700|10008396925376200,protectcellmi,1.89,3.73,77.63,Telephone Services,FALSE,FALSE,1
1.00E+15,1.00E+17,100013723636665000|100013723657730000|100013723649404000|100013723625718000|100013723598441000|100013723672463000|100013723668642000|100013723661112000|100013723633102000,papajohnst,0.14,0.18,0.39,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004269753900|10000004271067200|10000004272572100|10000004273753500,bmwfinancialsepppdidm,4.29,0.04,0,Automotive Expenses,FALSE,FALSE,1
1.00E+15,1.00E+16,10000004270667100|10000004270667100|10000004272531500|10000004272531500|10000004272531500|10000004272954500,purchaseauthorizedoncityofsanjosesanjosecascard,1.17,8.17,0.72,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396835374000|10008396855259000,pospurchasewalmartnrichlandhit,4.5,13.97,1.1,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268637200|10000004269933200|10000004269945300|10000004271258100|10000004271243900|10000004272859600|10000004273938300,debitnordstrompayment,2.41,5.17,739.15,Clothing/Shoes,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,purchaseauthorizedonnoahsbagelssantaclaracascard,1.29,NA,0,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,purchaseauthorizedonmotherhoodsanmateocascard,7.86,NA,0.62,Clothing/Shoes,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,jackintheboqpsdallastusa,14.14,NA,1.63,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396858624600|10008396874157700,tosharerefrhlowbalance,0,0,0,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,circleklasvegasnvusa,2.29,NA,11.43,Gasoline/Fuel,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,paymentbillpaysrvclasvegasnv,4.57,NA,0,Other Bills,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812222742000|10002812223061000,godaddycom,0.79,0.83,19.23,Online Services,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,creditonebankpayment,0,NA,0.13,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,recurringpaymentauthorizedonspotifyusanyscard,4.71,NA,0,Entertainment,FALSE,TRUE,0
1.61E+18,-2.34E+18,-2336738853190220000|-2336738853184960000,mcdonaldsfpembrokepineflusa,0.57,0.04,0.89,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,cheecalodgeislamorada,0.71,NA,848.64,Travel,FALSE,FALSE,0
1.00E+15,1.00E+16,10002812257825500|10002812258271200|10002812261114500|10002812264099200,enterprisecartollsehi,1.18,1.12,4.21,Travel,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396528713200|10008396528713200,targetalpharettaga,0.93,1.72,44.3,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,withdrawalinternettransfertosav,0,NA,1858.77,Transfers,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396478818100|10008396480886200|10008396484945200|10008396487057000|10008396487057000|10008396490892500|10008396494733900|10008396495729300|10008396504257000|10008396515310200|10008396521749100|10008396527322100|10008396535269000|10008396550420900|10008396551054000|10008396556168600|10008396560001600|10008396572120900|10008396577681200|10008396581323200|10008396584922700|10008396588026100|10008396591213700|10008396592755400|10008396599430600|10008396603718600|10008396607808600|10008396609352900|10008396609352900|10008396616759300|10008396619689100|10008396620639200,aplpaywholefdsvenvenice,0.56,0.18,21.94,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,burgerkingqmorelessoldsaybrookctfastfoodrestaurants,8.43,NA,1.78,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,sqbarberjaclynwinnsanmateocausa,7,NA,22.84,Personal Care,FALSE,FALSE,0
1.00E+15,1.00E+16,10012356466223500|10012356511868200|10012356517069900|10012356554225400|10012356600893600|10012356610890500|10012356619156300,paymentthankyou,2.76,6.03,3718.67,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,withdrwlctvcomorlandofl,0,NA,16.43,Online Services,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,capitalppherscheljbaiherscheljbai,2.71,NA,1765.55,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004269040200|10000004270564000|10000004270564000|10000004271832700|10000004271832700|10000004273203500|10000004273203500,pershingdesbrokerageidpnpinindncoid,1.84,5.3,0,Uncategorized,FALSE,FALSE,1
1.00E+15,1.00E+16,10000004271633100|10000004272666600,purchaseauthorizedonmenlomedicalclinmenloparkcascard,6.64,28.66,0,Healthcare/Medical,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,depatmsrchgcredit,8.71,NA,3.6,ATM/Cash Withdrawals,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396756742900|10008396806360700|10008396856050200|10008396912146700,usaacreditcardpaymentwebid,4.36,0.12,0,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004273458200|10000004273458200|10000004273458200,achwithdrawaltargetdebitcrdlocationtargetgrandvillemiterminalidcotargetdebitcrdtypeachtraniddataacheccposachtrace,2.33,9.64,49.15,ATM/Cash Withdrawals,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004269643100|10000004269643100|10000004269643100,recurringpaymentauthorizedonnamecheapcomnamcascard,0.05,0.01,46.13,Online Services,FALSE,FALSE,1
1.00E+15,1.00E+16,1.00E+16,animalhospofwlkfore,5,NA,32.92,Pets/Pet Care,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396841119400|10008396594977100|10008396928672900,amctheatresonlineks,3.86,2.1,1.49,Entertainment,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396820598100|10008396851981200|10008396856956700|10008396857592600|10008396871921900,preauthorizationstopshoppending,1.34,1.38,10.47,Groceries,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,atmpurchaseauthorizedonsequoiastationredwoodcitycaatmidocard,11.86,NA,3.54,ATM/Cash Withdrawals,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,oishisteaksushichesterfieldmousa,0,NA,71.09,Restaurants/Dining,FALSE,FALSE,0
1.00E+15,1.00E+16,10000004268645200|10000004268996200|10000004268996200|10000004269542900|10000004269542900|10000004271782300|10000004272572100|10000004272572100|10000004272572100,insufficientfundsfeeforaitemdetailstargetdebit,1.32,5.2,0,General Merchandise,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396856956000|10008396856956000,checkcardpurchasegooglekiloogamesgooglecomchca,0.86,1.02,1.46,Online Services,FALSE,TRUE,0
1.00E+15,1.00E+16,10008396527210100|10008396559738100|10008396576879400|10008396598368400|10008396614556400,electronicpayment,2.2,2.81,120,Credit Card Payments,FALSE,FALSE,0
1.00E+15,1.00E+16,1.00E+16,fromsharerefdcmorhoataandmortgage,0,NA,0,Mortgages,FALSE,FALSE,1
1.00E+15,1.00E+18,1000137222865750000|1000137222867230000|1000137222789520000|1000137222907780000|1000137222866250000|1000137222865750000|1000137222907780000|1000137222866250000|1000137222867230000,pospurchgocalendarsgtplanogocalendarsgus,0,0,10.68,Uncategorized,FALSE,FALSE,0
1.00E+15,1.00E+16,10008396780327100|10008396837689600|10008396877361800,checkcardmcdonaldsfocalafl,2.67,6.07,2.02,Restaurants/Dining,FALSE,TRUE,0
1.00E+15,1.00E+16,10002812375637200|10002812393609700|10002812435727500,electronicwithdrawalgeico,5.19,10.5,43.77,Insurance,FALSE,FALSE,1
